condition_id,dataset,content_id,dist_id,dist_level,is_hdr,test_file,reference_file,pix_per_deg,distortion_name,repeating_content_id,JOD
t-i25-t-05-3,tid2013,t-i25,t-05,3,0,tid2013/25/i25_05_3.png,tid2013/25/i25.png,31.2467,high_frequency_noise,l-17,-1.096348651
t-i25-t-05-4,tid2013,t-i25,t-05,4,0,tid2013/25/i25_05_4.png,tid2013/25/i25.png,31.2467,high_frequency_noise,l-17,-1.711585567
t-i25-t-05-5,tid2013,t-i25,t-05,5,0,tid2013/25/i25_05_5.png,tid2013/25/i25.png,31.2467,high_frequency_noise,l-17,-2.700893925
t-i25-t-06-1,tid2013,t-i25,t-06,1,0,tid2013/25/i25_06_1.png,tid2013/25/i25.png,31.2467,impulse_noise,l-17,-1.337720635
t-i25-t-06-2,tid2013,t-i25,t-06,2,0,tid2013/25/i25_06_2.png,tid2013/25/i25.png,31.2467,impulse_noise,l-17,-1.424668034
t-i25-t-06-3,tid2013,t-i25,t-06,3,0,tid2013/25/i25_06_3.png,tid2013/25/i25.png,31.2467,impulse_noise,l-17,-1.753973785
t-i25-t-06-4,tid2013,t-i25,t-06,4,0,tid2013/25/i25_06_4.png,tid2013/25/i25.png,31.2467,impulse_noise,l-17,-2.108993315
t-i25-t-06-5,tid2013,t-i25,t-06,5,0,tid2013/25/i25_06_5.png,tid2013/25/i25.png,31.2467,impulse_noise,l-17,-2.579984864
t-i25-t-07-1,tid2013,t-i25,t-07,1,0,tid2013/25/i25_07_1.png,tid2013/25/i25.png,31.2467,quantization_noise,l-17,-1.946120098
t-i25-t-07-2,tid2013,t-i25,t-07,2,0,tid2013/25/i25_07_2.png,tid2013/25/i25.png,31.2467,quantization_noise,l-17,-2.118544134
t-i25-t-07-3,tid2013,t-i25,t-07,3,0,tid2013/25/i25_07_3.png,tid2013/25/i25.png,31.2467,quantization_noise,l-17,-2.40682851
t-i25-t-07-4,tid2013,t-i25,t-07,4,0,tid2013/25/i25_07_4.png,tid2013/25/i25.png,31.2467,quantization_noise,l-17,-2.591891272
t-i25-t-07-5,tid2013,t-i25,t-07,5,0,tid2013/25/i25_07_5.png,tid2013/25/i25.png,31.2467,quantization_noise,l-17,-2.781170705
t-i25-t-08-1,tid2013,t-i25,t-08,1,0,tid2013/25/i25_08_1.png,tid2013/25/i25.png,31.2467,gaussian_blur,l-17,-0.212797337
t-i25-t-08-2,tid2013,t-i25,t-08,2,0,tid2013/25/i25_08_2.png,tid2013/25/i25.png,31.2467,gaussian_blur,l-17,-0.703738455
t-i25-t-08-3,tid2013,t-i25,t-08,3,0,tid2013/25/i25_08_3.png,tid2013/25/i25.png,31.2467,gaussian_blur,l-17,-1.339037823
t-i25-t-08-4,tid2013,t-i25,t-08,4,0,tid2013/25/i25_08_4.png,tid2013/25/i25.png,31.2467,gaussian_blur,l-17,-2.440758147
t-i25-t-08-5,tid2013,t-i25,t-08,5,0,tid2013/25/i25_08_5.png,tid2013/25/i25.png,31.2467,gaussian_blur,l-17,-3.714928399
t-i25-t-09-1,tid2013,t-i25,t-09,1,0,tid2013/25/i25_09_1.png,tid2013/25/i25.png,31.2467,image_denoising,l-17,-0.035329322
t-i25-t-09-2,tid2013,t-i25,t-09,2,0,tid2013/25/i25_09_2.png,tid2013/25/i25.png,31.2467,image_denoising,l-17,-0.486690787
t-i25-t-09-3,tid2013,t-i25,t-09,3,0,tid2013/25/i25_09_3.png,tid2013/25/i25.png,31.2467,image_denoising,l-17,-1.191601978
t-i25-t-09-4,tid2013,t-i25,t-09,4,0,tid2013/25/i25_09_4.png,tid2013/25/i25.png,31.2467,image_denoising,l-17,-2.253454668
t-i25-t-09-5,tid2013,t-i25,t-09,5,0,tid2013/25/i25_09_5.png,tid2013/25/i25.png,31.2467,image_denoising,l-17,-4.040320397
t-i25-t-10-1,tid2013,t-i25,t-10,1,0,tid2013/25/i25_10_1.png,tid2013/25/i25.png,31.2467,JPEG_compression,l-17,-0.023979137
t-i25-t-10-2,tid2013,t-i25,t-10,2,0,tid2013/25/i25_10_2.png,tid2013/25/i25.png,31.2467,JPEG_compression,l-17,-0.258046249
t-i25-t-10-3,tid2013,t-i25,t-10,3,0,tid2013/25/i25_10_3.png,tid2013/25/i25.png,31.2467,JPEG_compression,l-17,-1.15284718
t-i25-t-10-4,tid2013,t-i25,t-10,4,0,tid2013/25/i25_10_4.png,tid2013/25/i25.png,31.2467,JPEG_compression,l-17,-3.155757143
t-i25-t-10-5,tid2013,t-i25,t-10,5,0,tid2013/25/i25_10_5.png,tid2013/25/i25.png,31.2467,JPEG_compression,l-17,-3.772182902
t-i25-t-11-1,tid2013,t-i25,t-11,1,0,tid2013/25/i25_11_1.png,tid2013/25/i25.png,31.2467,JPEG2000_compression,l-17,0.24509034
t-i25-t-11-2,tid2013,t-i25,t-11,2,0,tid2013/25/i25_11_2.png,tid2013/25/i25.png,31.2467,JPEG2000_compression,l-17,0.012667378
t-i25-t-11-3,tid2013,t-i25,t-11,3,0,tid2013/25/i25_11_3.png,tid2013/25/i25.png,31.2467,JPEG2000_compression,l-17,-0.377841774
t-i25-t-11-4,tid2013,t-i25,t-11,4,0,tid2013/25/i25_11_4.png,tid2013/25/i25.png,31.2467,JPEG2000_compression,l-17,-0.626141774
t-i25-t-11-5,tid2013,t-i25,t-11,5,0,tid2013/25/i25_11_5.png,tid2013/25/i25.png,31.2467,JPEG2000_compression,l-17,-1.08705264
t-i25-t-12-1,tid2013,t-i25,t-12,1,0,tid2013/25/i25_12_1.png,tid2013/25/i25.png,31.2467,JPEG_transmission_errors,l-17,0.109969457
t-i25-t-12-2,tid2013,t-i25,t-12,2,0,tid2013/25/i25_12_2.png,tid2013/25/i25.png,31.2467,JPEG_transmission_errors,l-17,-0.136072773
t-i25-t-12-3,tid2013,t-i25,t-12,3,0,tid2013/25/i25_12_3.png,tid2013/25/i25.png,31.2467,JPEG_transmission_errors,l-17,-0.92511962
t-i25-t-12-4,tid2013,t-i25,t-12,4,0,tid2013/25/i25_12_4.png,tid2013/25/i25.png,31.2467,JPEG_transmission_errors,l-17,-0.857659793
t-i25-t-12-5,tid2013,t-i25,t-12,5,0,tid2013/25/i25_12_5.png,tid2013/25/i25.png,31.2467,JPEG_transmission_errors,l-17,-1.050512636
t-i25-t-13-1,tid2013,t-i25,t-13,1,0,tid2013/25/i25_13_1.png,tid2013/25/i25.png,31.2467,JPEG2000_transmission_errors,l-17,-0.644864971
t-i25-t-13-2,tid2013,t-i25,t-13,2,0,tid2013/25/i25_13_2.png,tid2013/25/i25.png,31.2467,JPEG2000_transmission_errors,l-17,-0.176285143
t-i25-t-13-3,tid2013,t-i25,t-13,3,0,tid2013/25/i25_13_3.png,tid2013/25/i25.png,31.2467,JPEG2000_transmission_errors,l-17,-1.926743302
t-i25-t-13-4,tid2013,t-i25,t-13,4,0,tid2013/25/i25_13_4.png,tid2013/25/i25.png,31.2467,JPEG2000_transmission_errors,l-17,-1.112680612
t-i25-t-13-5,tid2013,t-i25,t-13,5,0,tid2013/25/i25_13_5.png,tid2013/25/i25.png,31.2467,JPEG2000_transmission_errors,l-17,-2.539582813
t-i25-t-14-1,tid2013,t-i25,t-14,1,0,tid2013/25/i25_14_1.png,tid2013/25/i25.png,31.2467,non_eccentricity_pattern_noise,l-17,-0.269876185
t-i25-t-14-2,tid2013,t-i25,t-14,2,0,tid2013/25/i25_14_2.png,tid2013/25/i25.png,31.2467,non_eccentricity_pattern_noise,l-17,-0.47252746
t-i25-t-14-3,tid2013,t-i25,t-14,3,0,tid2013/25/i25_14_3.png,tid2013/25/i25.png,31.2467,non_eccentricity_pattern_noise,l-17,-0.707812763
t-i25-t-14-4,tid2013,t-i25,t-14,4,0,tid2013/25/i25_14_4.png,tid2013/25/i25.png,31.2467,non_eccentricity_pattern_noise,l-17,-1.88317617
t-i25-t-14-5,tid2013,t-i25,t-14,5,0,tid2013/25/i25_14_5.png,tid2013/25/i25.png,31.2467,non_eccentricity_pattern_noise,l-17,-2.32059659
t-i25-t-15-1,tid2013,t-i25,t-15,1,0,tid2013/25/i25_15_1.png,tid2013/25/i25.png,31.2467,local_block_wise_distortions_of_different_intensity,l-17,-2.18652647
t-i25-t-15-2,tid2013,t-i25,t-15,2,0,tid2013/25/i25_15_2.png,tid2013/25/i25.png,31.2467,local_block_wise_distortions_of_different_intensity,l-17,-2.359147499
t-i25-t-15-3,tid2013,t-i25,t-15,3,0,tid2013/25/i25_15_3.png,tid2013/25/i25.png,31.2467,local_block_wise_distortions_of_different_intensity,l-17,-1.94089054
t-i25-t-15-4,tid2013,t-i25,t-15,4,0,tid2013/25/i25_15_4.png,tid2013/25/i25.png,31.2467,local_block_wise_distortions_of_different_intensity,l-17,-1.397604877
t-i25-t-15-5,tid2013,t-i25,t-15,5,0,tid2013/25/i25_15_5.png,tid2013/25/i25.png,31.2467,local_block_wise_distortions_of_different_intensity,l-17,-1.26966708
t-i25-t-16-1,tid2013,t-i25,t-16,1,0,tid2013/25/i25_16_1.png,tid2013/25/i25.png,31.2467,intensity_shift,l-17,0.046307018
t-i25-t-16-2,tid2013,t-i25,t-16,2,0,tid2013/25/i25_16_2.png,tid2013/25/i25.png,31.2467,intensity_shift,l-17,0.318539204
t-i25-t-16-3,tid2013,t-i25,t-16,3,0,tid2013/25/i25_16_3.png,tid2013/25/i25.png,31.2467,intensity_shift,l-17,-0.130000669
t-i25-t-16-4,tid2013,t-i25,t-16,4,0,tid2013/25/i25_16_4.png,tid2013/25/i25.png,31.2467,intensity_shift,l-17,-0.163024811
t-i25-t-16-5,tid2013,t-i25,t-16,5,0,tid2013/25/i25_16_5.png,tid2013/25/i25.png,31.2467,intensity_shift,l-17,-1.167102785
t-i25-t-17-1,tid2013,t-i25,t-17,1,0,tid2013/25/i25_17_1.png,tid2013/25/i25.png,31.2467,contrast_change,l-17,-0.08899303
t-i25-t-17-2,tid2013,t-i25,t-17,2,0,tid2013/25/i25_17_2.png,tid2013/25/i25.png,31.2467,contrast_change,l-17,0.617638042
t-i25-t-17-3,tid2013,t-i25,t-17,3,0,tid2013/25/i25_17_3.png,tid2013/25/i25.png,31.2467,contrast_change,l-17,-0.913863885
t-i25-t-17-4,tid2013,t-i25,t-17,4,0,tid2013/25/i25_17_4.png,tid2013/25/i25.png,31.2467,contrast_change,l-17,0.292597333
t-i25-t-17-5,tid2013,t-i25,t-17,5,0,tid2013/25/i25_17_5.png,tid2013/25/i25.png,31.2467,contrast_change,l-17,-2.293305541
t-i25-t-18-1,tid2013,t-i25,t-18,1,0,tid2013/25/i25_18_1.png,tid2013/25/i25.png,31.2467,change_of_color_saturation,l-17,-0.234162868
t-i25-t-18-2,tid2013,t-i25,t-18,2,0,tid2013/25/i25_18_2.png,tid2013/25/i25.png,31.2467,change_of_color_saturation,l-17,-0.52384095
t-i25-t-18-3,tid2013,t-i25,t-18,3,0,tid2013/25/i25_18_3.png,tid2013/25/i25.png,31.2467,change_of_color_saturation,l-17,-1.05092395
t-i25-t-18-4,tid2013,t-i25,t-18,4,0,tid2013/25/i25_18_4.png,tid2013/25/i25.png,31.2467,change_of_color_saturation,l-17,-1.645572327
t-i25-t-18-5,tid2013,t-i25,t-18,5,0,tid2013/25/i25_18_5.png,tid2013/25/i25.png,31.2467,change_of_color_saturation,l-17,-2.61068674
t-i25-t-19-1,tid2013,t-i25,t-19,1,0,tid2013/25/i25_19_1.png,tid2013/25/i25.png,31.2467,multiplicative_gaussian_noise,l-17,-0.661114431
t-i25-t-19-2,tid2013,t-i25,t-19,2,0,tid2013/25/i25_19_2.png,tid2013/25/i25.png,31.2467,multiplicative_gaussian_noise,l-17,-1.203389716
t-i25-t-19-3,tid2013,t-i25,t-19,3,0,tid2013/25/i25_19_3.png,tid2013/25/i25.png,31.2467,multiplicative_gaussian_noise,l-17,-1.756869054
t-i25-t-19-4,tid2013,t-i25,t-19,4,0,tid2013/25/i25_19_4.png,tid2013/25/i25.png,31.2467,multiplicative_gaussian_noise,l-17,-1.948319589
t-i25-t-19-5,tid2013,t-i25,t-19,5,0,tid2013/25/i25_19_5.png,tid2013/25/i25.png,31.2467,multiplicative_gaussian_noise,l-17,-2.205241058
t-i25-t-20-1,tid2013,t-i25,t-20,1,0,tid2013/25/i25_20_1.png,tid2013/25/i25.png,31.2467,comfort_noise,l-17,-0.098183754
t-i25-t-20-2,tid2013,t-i25,t-20,2,0,tid2013/25/i25_20_2.png,tid2013/25/i25.png,31.2467,comfort_noise,l-17,-0.460083504
t-i25-t-20-3,tid2013,t-i25,t-20,3,0,tid2013/25/i25_20_3.png,tid2013/25/i25.png,31.2467,comfort_noise,l-17,-0.728675396
t-i25-t-20-4,tid2013,t-i25,t-20,4,0,tid2013/25/i25_20_4.png,tid2013/25/i25.png,31.2467,comfort_noise,l-17,-0.79268349
t-i25-t-20-5,tid2013,t-i25,t-20,5,0,tid2013/25/i25_20_5.png,tid2013/25/i25.png,31.2467,comfort_noise,l-17,-1.384373426
t-i25-t-21-1,tid2013,t-i25,t-21,1,0,tid2013/25/i25_21_1.png,tid2013/25/i25.png,31.2467,lossy_compression_of_noisy_images,l-17,-0.627579663
t-i25-t-21-2,tid2013,t-i25,t-21,2,0,tid2013/25/i25_21_2.png,tid2013/25/i25.png,31.2467,lossy_compression_of_noisy_images,l-17,-1.172151594
t-i25-t-21-3,tid2013,t-i25,t-21,3,0,tid2013/25/i25_21_3.png,tid2013/25/i25.png,31.2467,lossy_compression_of_noisy_images,l-17,-0.745510924
t-i25-t-21-4,tid2013,t-i25,t-21,4,0,tid2013/25/i25_21_4.png,tid2013/25/i25.png,31.2467,lossy_compression_of_noisy_images,l-17,-2.065806504
t-i25-t-21-5,tid2013,t-i25,t-21,5,0,tid2013/25/i25_21_5.png,tid2013/25/i25.png,31.2467,lossy_compression_of_noisy_images,l-17,-2.625163854
t-i25-t-22-1,tid2013,t-i25,t-22,1,0,tid2013/25/i25_22_1.png,tid2013/25/i25.png,31.2467,image_color_quantization_with_dither,l-17,-0.906908165
t-i25-t-22-2,tid2013,t-i25,t-22,2,0,tid2013/25/i25_22_2.png,tid2013/25/i25.png,31.2467,image_color_quantization_with_dither,l-17,-1.330524578
t-i25-t-22-3,tid2013,t-i25,t-22,3,0,tid2013/25/i25_22_3.png,tid2013/25/i25.png,31.2467,image_color_quantization_with_dither,l-17,-1.587213537
t-i25-t-22-4,tid2013,t-i25,t-22,4,0,tid2013/25/i25_22_4.png,tid2013/25/i25.png,31.2467,image_color_quantization_with_dither,l-17,-2.075123587
t-i25-t-22-5,tid2013,t-i25,t-22,5,0,tid2013/25/i25_22_5.png,tid2013/25/i25.png,31.2467,image_color_quantization_with_dither,l-17,-2.580274409
t-i25-t-23-1,tid2013,t-i25,t-23,1,0,tid2013/25/i25_23_1.png,tid2013/25/i25.png,31.2467,chromatic_aberrations,l-17,0.229189261
t-i25-t-23-2,tid2013,t-i25,t-23,2,0,tid2013/25/i25_23_2.png,tid2013/25/i25.png,31.2467,chromatic_aberrations,l-17,0.215491469
t-i25-t-23-3,tid2013,t-i25,t-23,3,0,tid2013/25/i25_23_3.png,tid2013/25/i25.png,31.2467,chromatic_aberrations,l-17,0.11388563
t-i25-t-23-4,tid2013,t-i25,t-23,4,0,tid2013/25/i25_23_4.png,tid2013/25/i25.png,31.2467,chromatic_aberrations,l-17,0.211066717
t-i25-t-23-5,tid2013,t-i25,t-23,5,0,tid2013/25/i25_23_5.png,tid2013/25/i25.png,31.2467,chromatic_aberrations,l-17,0.069033355
t-i25-t-24-1,tid2013,t-i25,t-24,1,0,tid2013/25/i25_24_1.png,tid2013/25/i25.png,31.2467,sparse_sampling_and_reconstruction,l-17,-0.086674151
t-i25-t-24-2,tid2013,t-i25,t-24,2,0,tid2013/25/i25_24_2.png,tid2013/25/i25.png,31.2467,sparse_sampling_and_reconstruction,l-17,-0.359249517
t-i25-t-24-3,tid2013,t-i25,t-24,3,0,tid2013/25/i25_24_3.png,tid2013/25/i25.png,31.2467,sparse_sampling_and_reconstruction,l-17,-0.907353585
t-i25-t-24-4,tid2013,t-i25,t-24,4,0,tid2013/25/i25_24_4.png,tid2013/25/i25.png,31.2467,sparse_sampling_and_reconstruction,l-17,-1.538016366
t-i25-t-24-5,tid2013,t-i25,t-24,5,0,tid2013/25/i25_24_5.png,tid2013/25/i25.png,31.2467,sparse_sampling_and_reconstruction,l-17,-2.669750888
l-i01-l-01-1,live,l-i01,l-01,1,0,live/01/i01_01_1.png,live/01/i01.png,30.159,JPEG2000_transmission_errors,-,0.155216099
l-i01-l-01-2,live,l-i01,l-01,2,0,live/01/i01_01_2.png,live/01/i01.png,30.159,JPEG2000_transmission_errors,-,-0.87536412
l-i01-l-01-3,live,l-i01,l-01,3,0,live/01/i01_01_3.png,live/01/i01.png,30.159,JPEG2000_transmission_errors,-,-1.869984734
l-i01-l-01-4,live,l-i01,l-01,4,0,live/01/i01_01_4.png,live/01/i01.png,30.159,JPEG2000_transmission_errors,-,-1.966039271
l-i01-l-01-5,live,l-i01,l-01,5,0,live/01/i01_01_5.png,live/01/i01.png,30.159,JPEG2000_transmission_errors,-,-5.953809625
l-i01-l-02-1,live,l-i01,l-02,1,0,live/01/i01_02_1.png,live/01/i01.png,30.159,gaussian_blur,-,-0.641840907
l-i01-l-02-2,live,l-i01,l-02,2,0,live/01/i01_02_2.png,live/01/i01.png,30.159,gaussian_blur,-,-1.211337345
l-i01-l-02-3,live,l-i01,l-02,3,0,live/01/i01_02_3.png,live/01/i01.png,30.159,gaussian_blur,-,-1.335013696
l-i01-l-02-4,live,l-i01,l-02,4,0,live/01/i01_02_4.png,live/01/i01.png,30.159,gaussian_blur,-,-2.12227735
l-i01-l-02-5,live,l-i01,l-02,5,0,live/01/i01_02_5.png,live/01/i01.png,30.159,gaussian_blur,-,-3.11396006
l-i01-l-03-1,live,l-i01,l-03,1,0,live/01/i01_03_1.png,live/01/i01.png,30.159,JPEG2000_compression,-,0.004220908
l-i01-l-03-2,live,l-i01,l-03,2,0,live/01/i01_03_2.png,live/01/i01.png,30.159,JPEG2000_compression,-,-0.591461239
l-i01-l-03-3,live,l-i01,l-03,3,0,live/01/i01_03_3.png,live/01/i01.png,30.159,JPEG2000_compression,-,-1.233259391
l-i01-l-03-4,live,l-i01,l-03,4,0,live/01/i01_03_4.png,live/01/i01.png,30.159,JPEG2000_compression,-,-1.93329273
l-i01-l-03-5,live,l-i01,l-03,5,0,live/01/i01_03_5.png,live/01/i01.png,30.159,JPEG2000_compression,-,-3.840432549
l-i01-l-03-6,live,l-i01,l-03,6,0,live/01/i01_03_6.png,live/01/i01.png,30.159,JPEG2000_compression,-,-4.615238945
l-i01-l-04-1,live,l-i01,l-04,1,0,live/01/i01_04_1.png,live/01/i01.png,30.159,JPEG_compression,-,-0.579359187
l-i01-l-04-2,live,l-i01,l-04,2,0,live/01/i01_04_2.png,live/01/i01.png,30.159,JPEG_compression,-,-1.021703223
l-i01-l-04-3,live,l-i01,l-04,3,0,live/01/i01_04_3.png,live/01/i01.png,30.159,JPEG_compression,-,-2.192341547
l-i01-l-04-4,live,l-i01,l-04,4,0,live/01/i01_04_4.png,live/01/i01.png,30.159,JPEG_compression,-,-2.690725162
l-i01-l-04-5,live,l-i01,l-04,5,0,live/01/i01_04_5.png,live/01/i01.png,30.159,JPEG_compression,-,-3.449408188
l-i01-l-04-6,live,l-i01,l-04,6,0,live/01/i01_04_6.png,live/01/i01.png,30.159,JPEG_compression,-,-4.698937363
l-i01-l-04-7,live,l-i01,l-04,7,0,live/01/i01_04_7.png,live/01/i01.png,30.159,JPEG_compression,-,-4.900724995
l-i01-l-05-1,live,l-i01,l-05,1,0,live/01/i01_05_1.png,live/01/i01.png,30.159,white_noise,-,-0.660095063
l-i01-l-05-2,live,l-i01,l-05,2,0,live/01/i01_05_2.png,live/01/i01.png,30.159,white_noise,-,-2.090107858
l-i01-l-05-3,live,l-i01,l-05,3,0,live/01/i01_05_3.png,live/01/i01.png,30.159,white_noise,-,-3.372042047
l-i01-l-05-4,live,l-i01,l-05,4,0,live/01/i01_05_4.png,live/01/i01.png,30.159,white_noise,-,-4.327707621
l-i01-l-05-5,live,l-i01,l-05,5,0,live/01/i01_05_5.png,live/01/i01.png,30.159,white_noise,-,-6.162916737
l-i02-l-01-1,live,l-i02,l-01,1,0,live/02/i02_01_1.png,live/02/i02.png,30.159,JPEG2000_transmission_errors,-,0.067840067
l-i02-l-01-2,live,l-i02,l-01,2,0,live/02/i02_01_2.png,live/02/i02.png,30.159,JPEG2000_transmission_errors,-,-0.000375874
l-i02-l-01-3,live,l-i02,l-01,3,0,live/02/i02_01_3.png,live/02/i02.png,30.159,JPEG2000_transmission_errors,-,-1.551508946
l-i02-l-01-4,live,l-i02,l-01,4,0,live/02/i02_01_4.png,live/02/i02.png,30.159,JPEG2000_transmission_errors,-,-4.81470384
l-i02-l-01-5,live,l-i02,l-01,5,0,live/02/i02_01_5.png,live/02/i02.png,30.159,JPEG2000_transmission_errors,-,-6.356967432
l-i02-l-02-1,live,l-i02,l-02,1,0,live/02/i02_02_1.png,live/02/i02.png,30.159,gaussian_blur,-,-0.375475883
l-i02-l-02-2,live,l-i02,l-02,2,0,live/02/i02_02_2.png,live/02/i02.png,30.159,gaussian_blur,-,-1.164167867
l-i02-l-02-3,live,l-i02,l-02,3,0,live/02/i02_02_3.png,live/02/i02.png,30.159,gaussian_blur,-,-1.810476674
l-i02-l-02-4,live,l-i02,l-02,4,0,live/02/i02_02_4.png,live/02/i02.png,30.159,gaussian_blur,-,-2.320145788
l-i02-l-02-5,live,l-i02,l-02,5,0,live/02/i02_02_5.png,live/02/i02.png,30.159,gaussian_blur,-,-3.516033695
l-i02-l-03-1,live,l-i02,l-03,1,0,live/02/i02_03_1.png,live/02/i02.png,30.159,JPEG2000_compression,-,0.06973057
l-i02-l-03-2,live,l-i02,l-03,2,0,live/02/i02_03_2.png,live/02/i02.png,30.159,JPEG2000_compression,-,-0.495300393
l-i02-l-03-3,live,l-i02,l-03,3,0,live/02/i02_03_3.png,live/02/i02.png,30.159,JPEG2000_compression,-,-2.22194888
l-i02-l-03-4,live,l-i02,l-03,4,0,live/02/i02_03_4.png,live/02/i02.png,30.159,JPEG2000_compression,-,-2.686276838
l-i02-l-03-5,live,l-i02,l-03,5,0,live/02/i02_03_5.png,live/02/i02.png,30.159,JPEG2000_compression,-,-4.268890355
l-i02-l-03-6,live,l-i02,l-03,6,0,live/02/i02_03_6.png,live/02/i02.png,30.159,JPEG2000_compression,-,-4.290335245
l-i02-l-04-1,live,l-i02,l-04,1,0,live/02/i02_04_1.png,live/02/i02.png,30.159,JPEG_compression,-,-0.520098515
l-i02-l-04-2,live,l-i02,l-04,2,0,live/02/i02_04_2.png,live/02/i02.png,30.159,JPEG_compression,-,-1.536054267
l-i02-l-04-3,live,l-i02,l-04,3,0,live/02/i02_04_3.png,live/02/i02.png,30.159,JPEG_compression,-,-2.108453315
l-i02-l-04-4,live,l-i02,l-04,4,0,live/02/i02_04_4.png,live/02/i02.png,30.159,JPEG_compression,-,-3.73095584
l-i02-l-04-5,live,l-i02,l-04,5,0,live/02/i02_04_5.png,live/02/i02.png,30.159,JPEG_compression,-,-3.322445828
l-i02-l-04-6,live,l-i02,l-04,6,0,live/02/i02_04_6.png,live/02/i02.png,30.159,JPEG_compression,-,-4.905477303
l-i02-l-04-7,live,l-i02,l-04,7,0,live/02/i02_04_7.png,live/02/i02.png,30.159,JPEG_compression,-,-5.346474215
l-i02-l-05-1,live,l-i02,l-05,1,0,live/02/i02_05_1.png,live/02/i02.png,30.159,white_noise,-,-1.135325922
l-i02-l-05-2,live,l-i02,l-05,2,0,live/02/i02_05_2.png,live/02/i02.png,30.159,white_noise,-,-2.320942324
l-i02-l-05-3,live,l-i02,l-05,3,0,live/02/i02_05_3.png,live/02/i02.png,30.159,white_noise,-,-3.742617457
l-i02-l-05-4,live,l-i02,l-05,4,0,live/02/i02_05_4.png,live/02/i02.png,30.159,white_noise,-,-4.376568456
l-i02-l-05-5,live,l-i02,l-05,5,0,live/02/i02_05_5.png,live/02/i02.png,30.159,white_noise,-,-6.342927331
l-i03-l-01-1,live,l-i03,l-01,1,0,live/03/i03_01_1.png,live/03/i03.png,30.159,JPEG2000_transmission_errors,t-04,-0.074273576
l-i03-l-01-2,live,l-i03,l-01,2,0,live/03/i03_01_2.png,live/03/i03.png,30.159,JPEG2000_transmission_errors,t-04,-3.001984172
l-i03-l-01-3,live,l-i03,l-01,3,0,live/03/i03_01_3.png,live/03/i03.png,30.159,JPEG2000_transmission_errors,t-04,-4.187629536
l-i03-l-01-4,live,l-i03,l-01,4,0,live/03/i03_01_4.png,live/03/i03.png,30.159,JPEG2000_transmission_errors,t-04,-3.597679289
l-i03-l-01-5,live,l-i03,l-01,5,0,live/03/i03_01_5.png,live/03/i03.png,30.159,JPEG2000_transmission_errors,t-04,-5.375642249
l-i03-l-02-1,live,l-i03,l-02,1,0,live/03/i03_02_1.png,live/03/i03.png,30.159,gaussian_blur,t-04,-0.302199001
l-i03-l-02-2,live,l-i03,l-02,2,0,live/03/i03_02_2.png,live/03/i03.png,30.159,gaussian_blur,t-04,-0.845398952
l-i03-l-02-3,live,l-i03,l-02,3,0,live/03/i03_02_3.png,live/03/i03.png,30.159,gaussian_blur,t-04,-1.024877924
l-i03-l-02-4,live,l-i03,l-02,4,0,live/03/i03_02_4.png,live/03/i03.png,30.159,gaussian_blur,t-04,-2.188408191
l-i03-l-02-5,live,l-i03,l-02,5,0,live/03/i03_02_5.png,live/03/i03.png,30.159,gaussian_blur,t-04,-3.01759553
l-i03-l-03-1,live,l-i03,l-03,1,0,live/03/i03_03_1.png,live/03/i03.png,30.159,JPEG2000_compression,t-04,0.123703049
l-i03-l-03-2,live,l-i03,l-03,2,0,live/03/i03_03_2.png,live/03/i03.png,30.159,JPEG2000_compression,t-04,-1.174833598
l-i03-l-03-3,live,l-i03,l-03,3,0,live/03/i03_03_3.png,live/03/i03.png,30.159,JPEG2000_compression,t-04,-2.257100339
l-i03-l-03-4,live,l-i03,l-03,4,0,live/03/i03_03_4.png,live/03/i03.png,30.159,JPEG2000_compression,t-04,-2.537836375
l-i03-l-03-5,live,l-i03,l-03,5,0,live/03/i03_03_5.png,live/03/i03.png,30.159,JPEG2000_compression,t-04,-3.53483495
l-i03-l-03-6,live,l-i03,l-03,6,0,live/03/i03_03_6.png,live/03/i03.png,30.159,JPEG2000_compression,t-04,-3.831119989
l-i03-l-04-1,live,l-i03,l-04,1,0,live/03/i03_04_1.png,live/03/i03.png,30.159,JPEG_compression,t-04,-0.07342987
l-i03-l-04-2,live,l-i03,l-04,2,0,live/03/i03_04_2.png,live/03/i03.png,30.159,JPEG_compression,t-04,-1.550953737
l-i03-l-04-3,live,l-i03,l-04,3,0,live/03/i03_04_3.png,live/03/i03.png,30.159,JPEG_compression,t-04,-2.01371178
l-i03-l-04-4,live,l-i03,l-04,4,0,live/03/i03_04_4.png,live/03/i03.png,30.159,JPEG_compression,t-04,-2.146608553
l-i03-l-04-5,live,l-i03,l-04,5,0,live/03/i03_04_5.png,live/03/i03.png,30.159,JPEG_compression,t-04,-1.777092339
l-i03-l-04-6,live,l-i03,l-04,6,0,live/03/i03_04_6.png,live/03/i03.png,30.159,JPEG_compression,t-04,-5.130227252
l-i03-l-04-7,live,l-i03,l-04,7,0,live/03/i03_04_7.png,live/03/i03.png,30.159,JPEG_compression,t-04,-5.011958464
l-i03-l-05-1,live,l-i03,l-05,1,0,live/03/i03_05_1.png,live/03/i03.png,30.159,white_noise,t-04,-0.972859368
l-i03-l-05-2,live,l-i03,l-05,2,0,live/03/i03_05_2.png,live/03/i03.png,30.159,white_noise,t-04,-1.664654931
