reference_file,distorted_file,distortion_type,distortion_level,mos,jod_quality,jod_distortion
i21.png,i21_01_5.png,additive_gaussian_noise,5,3.48837,-2.580167107,2.580167107
i21.png,i21_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,5.80952,-0.365497071,0.365497071
i21.png,i21_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.53488,-0.576647891,0.576647891
i21.png,i21_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.44186,-0.634733726,0.634733726
i21.png,i21_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,4.81395,-1.20707223,1.20707223
i21.png,i21_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.15,-1.779713749,1.779713749
i21.png,i21_03_1.png,spatially_correlated_noise,1,4.39535,-1.735621726,1.735621726
i21.png,i21_03_2.png,spatially_correlated_noise,2,3.92683,-2.229058629,2.229058629
i21.png,i21_03_3.png,spatially_correlated_noise,3,3.16667,-2.937614352,2.937614352
i21.png,i21_03_4.png,spatially_correlated_noise,4,3.06977,-3.266720481,3.266720481
i21.png,i21_03_5.png,spatially_correlated_noise,5,2.55814,-3.875184638,3.875184638
i21.png,i21_04_1.png,masked_noise,1,5.93023,-0.3077397,0.3077397
i21.png,i21_04_2.png,masked_noise,2,6.02326,-0.222637147,0.222637147
i21.png,i21_04_3.png,masked_noise,3,5.46341,-0.77460577,0.77460577
i21.png,i21_04_4.png,masked_noise,4,5.33333,-0.756407583,0.756407583
i21.png,i21_04_5.png,masked_noise,5,4.65,-1.240774143,1.240774143
i21.png,i21_05_1.png,high_frequency_noise,1,5.69767,-0.43509048,0.43509048
i21.png,i21_05_2.png,high_frequency_noise,2,5.90698,-0.368973977,0.368973977
i21.png,i21_05_3.png,high_frequency_noise,3,5.11628,-0.995215287,0.995215287
i21.png,i21_05_4.png,high_frequency_noise,4,3.92857,-2.283445157,2.283445157
i21.png,i21_05_5.png,high_frequency_noise,5,3.0,-3.24224513,3.24224513
i21.png,i21_06_1.png,impulse_noise,1,4.92683,-1.183700802,1.183700802
i21.png,i21_06_2.png,impulse_noise,2,4.38095,-1.619848475,1.619848475
i21.png,i21_06_3.png,impulse_noise,3,4.02439,-2.117190526,2.117190526
i21.png,i21_06_4.png,impulse_noise,4,3.5,-2.721229669,2.721229669
i21.png,i21_06_5.png,impulse_noise,5,3.04762,-3.251320537,3.251320537
i21.png,i21_07_1.png,quantization_noise,1,5.02439,-1.04315626,1.04315626
i21.png,i21_07_2.png,quantization_noise,2,4.45,-1.523726634,1.523726634
i21.png,i21_07_3.png,quantization_noise,3,4.16667,-1.886951326,1.886951326
i21.png,i21_07_4.png,quantization_noise,4,3.59524,-2.553112934,2.553112934
i21.png,i21_07_5.png,quantization_noise,5,3.16667,-2.98212194,2.98212194
i21.png,i21_08_1.png,gaussian_blur,1,5.5,-0.611153853,0.611153853
i21.png,i21_08_2.png,gaussian_blur,2,4.85714,-1.13809751,1.13809751
i21.png,i21_08_3.png,gaussian_blur,3,4.11628,-2.121315154,2.121315154
i21.png,i21_08_4.png,gaussian_blur,4,3.23256,-3.127410797,3.127410797
i21.png,i21_08_5.png,gaussian_blur,5,2.16279,-4.369199396,4.369199396
i21.png,i21_09_1.png,image_denoising,1,6.075,-0.109363675,0.109363675
i21.png,i21_09_2.png,image_denoising,2,6.19048,-0.241764038,0.241764038
i21.png,i21_09_3.png,image_denoising,3,5.30952,-0.788890774,0.788890774
i21.png,i21_09_4.png,image_denoising,4,3.76744,-2.455354842,2.455354842
i21.png,i21_09_5.png,image_denoising,5,2.09302,-4.387879091,4.387879091
i21.png,i21_10_1.png,JPEG_compression,1,6.30952,-0.153260396,0.153260396
i21.png,i21_10_2.png,JPEG_compression,2,5.88095,-0.484127114,0.484127114
i21.png,i21_10_3.png,JPEG_compression,3,5.13953,-1.198419772,1.198419772
i21.png,i21_10_4.png,JPEG_compression,4,3.2619,-2.850936337,2.850936337
i21.png,i21_10_5.png,JPEG_compression,5,1.92683,-4.651220068,4.651220068
i21.png,i21_11_1.png,JPEG2000_compression,1,6.12195,-0.275681567,0.275681567
i21.png,i21_11_2.png,JPEG2000_compression,2,5.39535,-0.70664651,0.70664651
i21.png,i21_11_3.png,JPEG2000_compression,3,4.69048,-1.207308696,1.207308696
i21.png,i21_11_4.png,JPEG2000_compression,4,3.0,-2.911984692,2.911984692
i21.png,i21_11_5.png,JPEG2000_compression,5,1.04651,-5.492051255,5.492051255
i21.png,i21_12_1.png,JPEG_transmission_errors,1,5.7907,-0.371532006,0.371532006
i21.png,i21_12_2.png,JPEG_transmission_errors,2,4.76744,-1.34711739,1.34711739
i21.png,i21_12_3.png,JPEG_transmission_errors,3,6.0,-0.227923294,0.227923294
i21.png,i21_12_4.png,JPEG_transmission_errors,4,5.61905,-0.446243645,0.446243645
i21.png,i21_12_5.png,JPEG_transmission_errors,5,2.02381,-4.475474196,4.475474196
i21.png,i21_13_1.png,JPEG2000_transmission_errors,1,4.45238,-1.555606924,1.555606924
i21.png,i21_13_2.png,JPEG2000_transmission_errors,2,3.69048,-2.406758372,2.406758372
i21.png,i21_13_3.png,JPEG2000_transmission_errors,3,3.17073,-3.095601195,3.095601195
i21.png,i21_13_4.png,JPEG2000_transmission_errors,4,2.34884,-3.995959072,3.995959072
i21.png,i21_13_5.png,JPEG2000_transmission_errors,5,2.55814,-3.92393886,3.92393886
i21.png,i21_14_1.png,non_eccentricity_pattern_noise,1,5.90698,-0.34776383,0.34776383
i21.png,i21_14_2.png,non_eccentricity_pattern_noise,2,6.17073,-0.097424444,0.097424444
i21.png,i21_14_3.png,non_eccentricity_pattern_noise,3,5.95238,-0.246872411,0.246872411
i21.png,i21_14_4.png,non_eccentricity_pattern_noise,4,4.33333,-1.798436489,1.798436489
i21.png,i21_14_5.png,non_eccentricity_pattern_noise,5,3.65116,-2.404276452,2.404276452
i21.png,i21_15_1.png,local_block_wise_distortions_of_different_intensity,1,2.85366,-3.289622511,3.289622511
i21.png,i21_15_2.png,local_block_wise_distortions_of_different_intensity,2,3.26829,-2.879105913,2.879105913
i21.png,i21_15_3.png,local_block_wise_distortions_of_different_intensity,3,3.57143,-2.567483859,2.567483859
i21.png,i21_15_4.png,local_block_wise_distortions_of_different_intensity,4,3.7619,-2.35593105,2.35593105
i21.png,i21_15_5.png,local_block_wise_distortions_of_different_intensity,5,3.71429,-2.432159752,2.432159752
i21.png,i21_16_1.png,intensity_shift,1,6.12195,-0.219469664,0.219469664
i21.png,i21_16_2.png,intensity_shift,2,5.93023,-0.298793051,0.298793051
i21.png,i21_16_3.png,intensity_shift,3,5.71429,-0.484046313,0.484046313
i21.png,i21_16_4.png,intensity_shift,4,5.16667,-0.902840841,0.902840841
i21.png,i21_16_5.png,intensity_shift,5,4.67442,-1.391619255,1.391619255
i21.png,i21_17_1.png,contrast_change,1,5.34146,-0.671716259,0.671716259
i21.png,i21_17_2.png,contrast_change,2,6.2619,-0.169314,0.169314
i21.png,i21_17_3.png,contrast_change,3,4.35714,-1.613886449,1.613886449
i21.png,i21_17_4.png,contrast_change,4,6.30233,-0.274918288,0.274918288
i21.png,i21_17_5.png,contrast_change,5,3.55,-2.732354558,2.732354558
i21.png,i21_18_1.png,change_of_color_saturation,1,4.85714,-1.230610495,1.230610495
i21.png,i21_18_2.png,change_of_color_saturation,2,4.31707,-1.669223461,1.669223461
i21.png,i21_18_3.png,change_of_color_saturation,3,4.11905,-1.889867778,1.889867778
i21.png,i21_18_4.png,change_of_color_saturation,4,3.60976,-2.254805672,2.254805672
i21.png,i21_18_5.png,change_of_color_saturation,5,3.78571,-2.392636105,2.392636105
i21.png,i21_19_1.png,multiplicative_gaussian_noise,1,5.38095,-0.726818266,0.726818266
i21.png,i21_19_2.png,multiplicative_gaussian_noise,2,4.7907,-1.2361759,1.2361759
i21.png,i21_19_3.png,multiplicative_gaussian_noise,3,4.07143,-1.991917008,1.991917008
i21.png,i21_19_4.png,multiplicative_gaussian_noise,4,3.64286,-2.413651925,2.413651925
i21.png,i21_19_5.png,multiplicative_gaussian_noise,5,3.4186,-2.845147691,2.845147691
i21.png,i21_20_1.png,comfort_noise,1,5.975,-0.207896433,0.207896433
i21.png,i21_20_2.png,comfort_noise,2,5.67442,-0.446893682,0.446893682
i21.png,i21_20_3.png,comfort_noise,3,5.69048,-0.475670397,0.475670397
i21.png,i21_20_4.png,comfort_noise,4,4.88372,-1.164920696,1.164920696
i21.png,i21_20_5.png,comfort_noise,5,3.83721,-2.27357333,2.27357333
i21.png,i21_21_1.png,lossy_compression_of_noisy_images,1,5.53488,-0.587897924,0.587897924
i21.png,i21_21_2.png,lossy_compression_of_noisy_images,2,5.14286,-0.923540356,0.923540356
i21.png,i21_21_3.png,lossy_compression_of_noisy_images,3,4.30952,-1.58607604,1.58607604
i21.png,i21_21_4.png,lossy_compression_of_noisy_images,4,3.61905,-2.443657769,2.443657769
i21.png,i21_21_5.png,lossy_compression_of_noisy_images,5,2.73171,-3.621231922,3.621231922
i21.png,i21_22_1.png,image_color_quantization_with_dither,1,5.35714,-0.695981544,0.695981544
i21.png,i21_22_2.png,image_color_quantization_with_dither,2,5.47619,-0.632726481,0.632726481
i21.png,i21_22_3.png,image_color_quantization_with_dither,3,4.44186,-1.666594972,1.666594972
i21.png,i21_22_4.png,image_color_quantization_with_dither,4,3.37209,-2.728330407,2.728330407
i21.png,i21_22_5.png,image_color_quantization_with_dither,5,3.0,-3.450419523,3.450419523
i21.png,i21_23_1.png,chromatic_aberrations,1,6.11628,-0.24078632,0.24078632
i21.png,i21_23_2.png,chromatic_aberrations,2,5.90476,-0.236405308,0.236405308
i21.png,i21_23_3.png,chromatic_aberrations,3,5.67442,-0.587049246,0.587049246
i21.png,i21_23_4.png,chromatic_aberrations,4,5.2381,-0.834771866,0.834771866
i21.png,i21_23_5.png,chromatic_aberrations,5,2.85714,-3.443929542,3.443929542
i21.png,i21_24_1.png,sparse_sampling_and_reconstruction,1,5.88372,-0.293472952,0.293472952
i21.png,i21_24_2.png,sparse_sampling_and_reconstruction,2,5.72093,-0.46136221,0.46136221
i21.png,i21_24_3.png,sparse_sampling_and_reconstruction,3,5.0,-1.108087981,1.108087981
i21.png,i21_24_4.png,sparse_sampling_and_reconstruction,4,3.07317,-2.974058565,2.974058565
i21.png,i21_24_5.png,sparse_sampling_and_reconstruction,5,0.52381,-5.598966565,5.598966565
i22.png,i22_01_1.png,additive_gaussian_noise,1,5.81579,-0.204891007,0.204891007
i22.png,i22_01_2.png,additive_gaussian_noise,2,5.23684,-0.678450301,0.678450301
i22.png,i22_01_3.png,additive_gaussian_noise,3,4.84615,-1.017884997,1.017884997
i22.png,i22_01_4.png,additive_gaussian_noise,4,4.15789,-1.538436775,1.538436775
i22.png,i22_01_5.png,additive_gaussian_noise,5,3.71795,-2.138869489,2.138869489
i22.png,i22_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,5.60526,-0.361566869,0.361566869
i22.png,i22_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.82051,-0.227370578,0.227370578
i22.png,i22_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.47368,-0.456092265,0.456092265
i22.png,i22_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,5.13158,-0.703138844,0.703138844
i22.png,i22_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.57895,-1.120582652,1.120582652
i22.png,i22_03_1.png,spatially_correlated_noise,1,4.79487,-1.022970052,1.022970052
i22.png,i22_03_2.png,spatially_correlated_noise,2,4.34211,-1.615651187,1.615651187
i22.png,i22_03_3.png,spatially_correlated_noise,3,3.68421,-2.175754019,2.175754019
i22.png,i22_03_4.png,spatially_correlated_noise,4,3.07692,-2.888369651,2.888369651
i22.png,i22_03_5.png,spatially_correlated_noise,5,2.7027,-3.598015135,3.598015135
i22.png,i22_04_1.png,masked_noise,1,5.76923,-0.191649255,0.191649255
i22.png,i22_04_2.png,masked_noise,2,5.71795,-0.279093573,0.279093573
i22.png,i22_04_3.png,masked_noise,3,5.4359,-0.479493178,0.479493178
i22.png,i22_04_4.png,masked_noise,4,5.0,-0.778122426,0.778122426
i22.png,i22_04_5.png,masked_noise,5,4.30769,-1.414502186,1.414502186
i22.png,i22_05_1.png,high_frequency_noise,1,5.86842,-0.271854721,0.271854721
i22.png,i22_05_2.png,high_frequency_noise,2,5.68421,-0.30004802,0.30004802
i22.png,i22_05_3.png,high_frequency_noise,3,4.87179,-0.894833931,0.894833931
i22.png,i22_05_4.png,high_frequency_noise,4,4.18421,-1.656223528,1.656223528
i22.png,i22_05_5.png,high_frequency_noise,5,3.18421,-2.900258456,2.900258456
i22.png,i22_06_1.png,impulse_noise,1,4.7027,-0.984026905,0.984026905
i22.png,i22_06_2.png,impulse_noise,2,4.24324,-1.468014037,1.468014037
i22.png,i22_06_3.png,impulse_noise,3,3.76316,-1.922272955,1.922272955
i22.png,i22_06_4.png,impulse_noise,4,3.56757,-2.274098448,2.274098448
i22.png,i22_06_5.png,impulse_noise,5,3.24324,-2.685452071,2.685452071
i22.png,i22_07_1.png,quantization_noise,1,5.58974,-0.39478989,0.39478989
i22.png,i22_07_2.png,quantization_noise,2,5.08108,-0.694390964,0.694390964
i22.png,i22_07_3.png,quantization_noise,3,4.57895,-1.201804072,1.201804072
i22.png,i22_07_4.png,quantization_noise,4,3.89474,-1.813576761,1.813576761
i22.png,i22_07_5.png,quantization_noise,5,2.74359,-3.443648793,3.443648793
i22.png,i22_08_1.png,gaussian_blur,1,5.44737,-0.407651283,0.407651283
i22.png,i22_08_2.png,gaussian_blur,2,4.63158,-1.126927599,1.126927599
i22.png,i22_08_3.png,gaussian_blur,3,3.78378,-1.838726439,1.838726439
i22.png,i22_08_4.png,gaussian_blur,4,3.12821,-2.750896581,2.750896581
i22.png,i22_08_5.png,gaussian_blur,5,2.53846,-3.879111358,3.879111358
i22.png,i22_09_1.png,image_denoising,1,5.84615,-0.157934205,0.157934205
i22.png,i22_09_2.png,image_denoising,2,5.52632,-0.444572007,0.444572007
i22.png,i22_09_3.png,image_denoising,3,4.62162,-0.829552372,0.829552372
i22.png,i22_09_4.png,image_denoising,4,3.33333,-2.503331969,2.503331969
i22.png,i22_09_5.png,image_denoising,5,2.05128,-4.324539978,4.324539978
i22.png,i22_10_1.png,JPEG_compression,1,5.83784,-0.383479326,0.383479326
i22.png,i22_10_2.png,JPEG_compression,2,5.58974,-0.420349666,0.420349666
i22.png,i22_10_3.png,JPEG_compression,3,5.0,-0.802717499,0.802717499
i22.png,i22_10_4.png,JPEG_compression,4,3.58974,-2.277712206,2.277712206
i22.png,i22_10_5.png,JPEG_compression,5,2.07895,-4.300274043,4.300274043
i22.png,i22_11_1.png,JPEG2000_compression,1,5.35897,-0.498262452,0.498262452
i22.png,i22_11_2.png,JPEG2000_compression,2,5.51282,-0.488556355,0.488556355
i22.png,i22_11_3.png,JPEG2000_compression,3,4.26316,-1.549586415,1.549586415
i22.png,i22_11_4.png,JPEG2000_compression,4,2.63158,-3.821385577,3.821385577
i22.png,i22_11_5.png,JPEG2000_compression,5,0.86842,-6.078514502,6.078514502
i22.png,i22_12_1.png,JPEG_transmission_errors,1,5.26316,-0.545500561,0.545500561
i22.png,i22_12_2.png,JPEG_transmission_errors,2,5.76923,-0.302335115,0.302335115
i22.png,i22_12_3.png,JPEG_transmission_errors,3,5.74359,-0.322825607,0.322825607
i22.png,i22_12_4.png,JPEG_transmission_errors,4,4.36842,-1.353987365,1.353987365
i22.png,i22_12_5.png,JPEG_transmission_errors,5,2.76316,-3.435431349,3.435431349
i22.png,i22_13_1.png,JPEG2000_transmission_errors,1,5.25641,-0.664449051,0.664449051
i22.png,i22_13_2.png,JPEG2000_transmission_errors,2,4.4359,-1.448801017,1.448801017
i22.png,i22_13_3.png,JPEG2000_transmission_errors,3,3.68421,-2.059619543,2.059619543
i22.png,i22_13_4.png,JPEG2000_transmission_errors,4,2.87179,-3.248433536,3.248433536
i22.png,i22_13_5.png,JPEG2000_transmission_errors,5,2.51282,-3.810245135,3.810245135
i22.png,i22_14_1.png,non_eccentricity_pattern_noise,1,5.76923,-0.247176746,0.247176746
i22.png,i22_14_2.png,non_eccentricity_pattern_noise,2,5.86111,-0.138380249,0.138380249
i22.png,i22_14_3.png,non_eccentricity_pattern_noise,3,5.76316,-0.29976291,0.29976291
i22.png,i22_14_4.png,non_eccentricity_pattern_noise,4,4.62162,-1.005893114,1.005893114
i22.png,i22_14_5.png,non_eccentricity_pattern_noise,5,4.10256,-1.787306076,1.787306076
i22.png,i22_15_1.png,local_block_wise_distortions_of_different_intensity,1,3.05263,-2.73825343,2.73825343
i22.png,i22_15_2.png,local_block_wise_distortions_of_different_intensity,2,3.02632,-2.607632474,2.607632474
i22.png,i22_15_3.png,local_block_wise_distortions_of_different_intensity,3,3.21622,-2.45247398,2.45247398
i22.png,i22_15_4.png,local_block_wise_distortions_of_different_intensity,4,3.39474,-2.418696253,2.418696253
i22.png,i22_15_5.png,local_block_wise_distortions_of_different_intensity,5,3.73684,-2.037220307,2.037220307
i22.png,i22_16_1.png,intensity_shift,1,5.86486,-0.07128111,0.07128111
i22.png,i22_16_2.png,intensity_shift,2,5.41026,-0.469421658,0.469421658
i22.png,i22_16_3.png,intensity_shift,3,6.05128,-0.138956381,0.138956381
i22.png,i22_16_4.png,intensity_shift,4,4.60526,-1.118101215,1.118101215
i22.png,i22_16_5.png,intensity_shift,5,5.25641,-0.697592491,0.697592491
i22.png,i22_17_1.png,contrast_change,1,5.33333,-0.5537756,0.5537756
i22.png,i22_17_2.png,contrast_change,2,6.0,-0.091862335,0.091862335
i22.png,i22_17_3.png,contrast_change,3,4.22222,-1.305286534,1.305286534
i22.png,i22_17_4.png,contrast_change,4,6.23077,-0.180417948,0.180417948
i22.png,i22_17_5.png,contrast_change,5,3.37838,-2.598591533,2.598591533
i22.png,i22_18_1.png,change_of_color_saturation,1,5.15385,-0.715125597,0.715125597
i22.png,i22_18_2.png,change_of_color_saturation,2,4.68421,-1.220689217,1.220689217
i22.png,i22_18_3.png,change_of_color_saturation,3,4.23684,-1.470384821,1.470384821
i22.png,i22_18_4.png,change_of_color_saturation,4,3.76316,-1.925348754,1.925348754
i22.png,i22_18_5.png,change_of_color_saturation,5,3.25,-2.287575429,2.287575429
i22.png,i22_19_1.png,multiplicative_gaussian_noise,1,5.13158,-0.681673128,0.681673128
i22.png,i22_19_2.png,multiplicative_gaussian_noise,2,5.13158,-0.740484971,0.740484971
i22.png,i22_19_3.png,multiplicative_gaussian_noise,3,4.66667,-1.106345027,1.106345027
i22.png,i22_19_4.png,multiplicative_gaussian_noise,4,4.0,-1.727422674,1.727422674
i22.png,i22_19_5.png,multiplicative_gaussian_noise,5,3.58974,-2.275808642,2.275808642
i22.png,i22_20_1.png,comfort_noise,1,5.71053,-0.288137287,0.288137287
i22.png,i22_20_2.png,comfort_noise,2,5.73684,-0.28860462,0.28860462
i22.png,i22_20_3.png,comfort_noise,3,5.55263,-0.426637057,0.426637057
i22.png,i22_20_4.png,comfort_noise,4,4.89744,-0.985622674,0.985622674
i22.png,i22_20_5.png,comfort_noise,5,3.64865,-1.93587192,1.93587192
i22.png,i22_21_1.png,lossy_compression_of_noisy_images,1,5.57895,-0.434697875,0.434697875
i22.png,i22_21_2.png,lossy_compression_of_noisy_images,2,5.02632,-0.691325443,0.691325443
i22.png,i22_21_3.png,lossy_compression_of_noisy_images,3,4.65789,-1.041704439,1.041704439
i22.png,i22_21_4.png,lossy_compression_of_noisy_images,4,3.5641,-2.09884372,2.09884372
i22.png,i22_21_5.png,lossy_compression_of_noisy_images,5,2.63158,-3.648228752,3.648228752
i22.png,i22_22_1.png,image_color_quantization_with_dither,1,5.92308,-0.164884934,0.164884934
i22.png,i22_22_2.png,image_color_quantization_with_dither,2,5.35135,-0.578187769,0.578187769
i22.png,i22_22_3.png,image_color_quantization_with_dither,3,4.89744,-0.896362287,0.896362287
i22.png,i22_22_4.png,image_color_quantization_with_dither,4,4.44737,-1.44203757,1.44203757
i22.png,i22_22_5.png,image_color_quantization_with_dither,5,2.89474,-3.164491682,3.164491682
i22.png,i22_23_1.png,chromatic_aberrations,1,6.32432,0.098511383,-0.098511383
i22.png,i22_23_2.png,chromatic_aberrations,2,6.13158,-0.041819496,0.041819496
i22.png,i22_23_3.png,chromatic_aberrations,3,5.21053,-0.521999811,0.521999811
i22.png,i22_23_4.png,chromatic_aberrations,4,4.4359,-1.35835659,1.35835659
i22.png,i22_23_5.png,chromatic_aberrations,5,2.10256,-4.40844323,4.40844323
i22.png,i22_24_1.png,sparse_sampling_and_reconstruction,1,5.82051,-0.248006375,0.248006375
i22.png,i22_24_2.png,sparse_sampling_and_reconstruction,2,5.42105,-0.471240921,0.471240921
i22.png,i22_24_3.png,sparse_sampling_and_reconstruction,3,4.21622,-1.586558401,1.586558401
i22.png,i22_24_4.png,sparse_sampling_and_reconstruction,4,2.25641,-4.003790638,4.003790638
i22.png,i22_24_5.png,sparse_sampling_and_reconstruction,5,0.36842,-6.542412813,6.542412813
i23.png,i23_01_1.png,additive_gaussian_noise,1,5.68571,-0.392840043,0.392840043
i23.png,i23_01_2.png,additive_gaussian_noise,2,5.05714,-0.9183545,0.9183545
i23.png,i23_01_3.png,additive_gaussian_noise,3,4.76471,-1.256274096,1.256274096
i23.png,i23_01_4.png,additive_gaussian_noise,4,4.08571,-2.077401602,2.077401602
i23.png,i23_01_5.png,additive_gaussian_noise,5,3.73529,-2.628580302,2.628580302
i23.png,i23_02_1.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,1,6.14706,0.107811473,-0.107811473
i23.png,i23_02_2.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,2,5.84848,-0.312677835,0.312677835
i23.png,i23_02_3.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,3,5.45714,-0.541780048,0.541780048
i23.png,i23_02_4.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,4,5.02857,-0.940688524,0.940688524
i23.png,i23_02_5.png,additive_noise_in_color_more_intensive_than_additive_noise_in_the_luminance,5,4.32353,-1.637659259,1.637659259
i23.png,i23_03_1.png,spatially_correlated_noise,1,4.61765,-1.384794185,1.384794185
i23.png,i23_03_2.png,spatially_correlated_noise,2,4.17143,-2.076100174,2.076100174
i23.png,i23_03_3.png,spatially_correlated_noise,3,3.55882,-2.867090904,2.867090904
i23.png,i23_03_4.png,spatially_correlated_noise,4,3.26471,-3.171107575,3.171107575
i23.png,i23_03_5.png,spatially_correlated_noise,5,2.67647,-3.919228216,3.919228216
i23.png,i23_04_1.png,masked_noise,1,5.61765,-0.230514787,0.230514787
i23.png,i23_04_2.png,masked_noise,2,5.64706,-0.315046964,0.315046964
i23.png,i23_04_3.png,masked_noise,3,5.32353,-0.580938449,0.580938449
i23.png,i23_04_4.png,masked_noise,4,4.79412,-1.105057791,1.105057791
i23.png,i23_04_5.png,masked_noise,5,4.52941,-1.525025421,1.525025421
i23.png,i23_05_1.png,high_frequency_noise,1,6.05714,0.008396981,-0.008396981
i23.png,i23_05_2.png,high_frequency_noise,2,5.5,-0.36580411,0.36580411
i23.png,i23_05_3.png,high_frequency_noise,3,5.09091,-0.786411416,0.786411416
i23.png,i23_05_4.png,high_frequency_noise,4,4.31429,-1.961606998,1.961606998
i23.png,i23_05_5.png,high_frequency_noise,5,3.35294,-2.875199193,2.875199193
i23.png,i23_06_1.png,impulse_noise,1,4.61765,-1.347567556,1.347567556
i23.png,i23_06_2.png,impulse_noise,2,4.35294,-1.884477625,1.884477625
i23.png,i23_06_3.png,impulse_noise,3,4.02941,-2.069240024,2.069240024
i23.png,i23_06_4.png,impulse_noise,4,3.61765,-2.708727921,2.708727921
i23.png,i23_06_5.png,impulse_noise,5,3.29412,-3.204384678,3.204384678
i23.png,i23_07_1.png,quantization_noise,1,4.97059,-1.053624784,1.053624784
i23.png,i23_07_2.png,quantization_noise,2,3.84848,-2.201970288,2.201970288
i23.png,i23_07_3.png,quantization_noise,3,3.68571,-2.546981937,2.546981937
i23.png,i23_07_4.png,quantization_noise,4,3.44118,-2.994978846,2.994978846
i23.png,i23_07_5.png,quantization_noise,5,2.78788,-3.916955287,3.916955287
i23.png,i23_08_1.png,gaussian_blur,1,5.94286,-0.178681609,0.178681609
i23.png,i23_08_2.png,gaussian_blur,2,5.52941,-0.569207279,0.569207279
i23.png,i23_08_3.png,gaussian_blur,3,4.67647,-1.205251188,1.205251188
i23.png,i23_08_4.png,gaussian_blur,4,3.94118,-2.346140919,2.346140919
i23.png,i23_08_5.png,gaussian_blur,5,2.77143,-3.724381296,3.724381296
i23.png,i23_09_1.png,image_denoising,1,6.69697,0.36908181,-0.36908181
i23.png,i23_09_2.png,image_denoising,2,6.05714,0.003531182,-0.003531182
i23.png,i23_09_3.png,image_denoising,3,5.70588,-0.303704729,0.303704729
i23.png,i23_09_4.png,image_denoising,4,4.26471,-1.703922811,1.703922811
i23.png,i23_09_5.png,image_denoising,5,2.64706,-3.954715556,3.954715556
i23.png,i23_10_1.png,JPEG_compression,1,5.97143,-0.011200096,0.011200096
i23.png,i23_10_2.png,JPEG_compression,2,5.79412,-0.049710344,0.049710344
i23.png,i23_10_3.png,JPEG_compression,3,5.02941,-0.832683663,0.832683663
i23.png,i23_10_4.png,JPEG_compression,4,3.64706,-2.986374323,2.986374323
i23.png,i23_10_5.png,JPEG_compression,5,2.4,-4.512232051,4.512232051
i23.png,i23_11_1.png,JPEG2000_compression,1,5.25714,-0.512423369,0.512423369
i23.png,i23_11_2.png,JPEG2000_compression,2,4.57143,-1.483923522,1.483923522
i23.png,i23_11_3.png,JPEG2000_compression,3,3.11765,-3.504264601,3.504264601
i23.png,i23_11_4.png,JPEG2000_compression,4,2.24242,-4.521906924,4.521906924
i23.png,i23_11_5.png,JPEG2000_compression,5,0.82353,-5.970568182,5.970568182
i23.png,i23_12_1.png,JPEG_transmission_errors,1,5.9697,-0.175507926,0.175507926
i23.png,i23_12_2.png,JPEG_transmission_errors,2,5.74286,-0.286160957,0.286160957
i23.png,i23_12_3.png,JPEG_transmission_errors,3,3.8,-2.341929544,2.341929544
i23.png,i23_12_4.png,JPEG_transmission_errors,4,2.88571,-3.728845496,3.728845496
i23.png,i23_12_5.png,JPEG_transmission_errors,5,1.85714,-5.030406683,5.030406683
i23.png,i23_13_1.png,JPEG2000_transmission_errors,1,4.54286,-1.400176364,1.400176364
i23.png,i23_13_2.png,JPEG2000_transmission_errors,2,4.15152,-2.181038177,2.181038177
i23.png,i23_13_3.png,JPEG2000_transmission_errors,3,3.34286,-3.178367077,3.178367077
i23.png,i23_13_4.png,JPEG2000_transmission_errors,4,2.47059,-4.230183001,4.230183001
i23.png,i23_13_5.png,JPEG2000_transmission_errors,5,2.58824,-4.157767583,4.157767583
i23.png,i23_14_1.png,non_eccentricity_pattern_noise,1,6.08571,-0.002404955,0.002404955
i23.png,i23_14_2.png,non_eccentricity_pattern_noise,2,6.29412,0.149979927,-0.149979927
i23.png,i23_14_3.png,non_eccentricity_pattern_noise,3,5.05882,-0.898390369,0.898390369
i23.png,i23_14_4.png,non_eccentricity_pattern_noise,4,5.05882,-0.938544434,0.938544434
i23.png,i23_14_5.png,non_eccentricity_pattern_noise,5,3.6,-2.521700507,2.521700507
i23.png,i23_15_1.png,local_block_wise_distortions_of_different_intensity,1,2.94286,-3.721701473,3.721701473
i23.png,i23_15_2.png,local_block_wise_distortions_of_different_intensity,2,2.97143,-3.599650124,3.599650124
